trajectory_id,trajectory_index,energy_mean,energy_std,energy_min,energy_max,energy_early_mean,energy_late_mean,energy_late_minus_early
l96_nx40_complete_state_v1_traj_065,65,9.401496431774866,0.9149440904672419,6.530143553089036,11.93832806080081,9.419906237421145,9.3831045869146,-0.03680165050654516
l96_nx40_complete_state_v1_traj_066,66,9.395260404653031,0.8734831596147004,7.393344248905204,12.121914077584673,9.261902308047627,9.528488395798334,0.26658608775070647
l96_nx40_complete_state_v1_traj_067,67,9.499559623107958,0.9081120480927161,6.4938433958618065,12.035648000978249,9.460494543826886,9.538586590116564,0.0780920462896777
l96_nx40_complete_state_v1_traj_068,68,9.381542149390803,0.9243205875118496,7.055025115936893,11.895076605098767,9.334042834348173,9.428995123638268,0.09495228929009514
l96_nx40_complete_state_v1_traj_069,69,9.346424751560706,1.1315927404098765,6.843339941900621,13.606097454423864,9.361698019096691,9.331166384773532,-0.030531634323159196
l96_nx40_complete_state_v1_traj_070,70,9.411987901212706,0.9465736805743615,7.434781736535543,12.500481532905239,9.362155251285346,9.461771933920629,0.09961668263528267
l96_nx40_complete_state_v1_traj_071,71,9.163441435351087,0.9532127467288541,6.4659155860530575,11.714689327380118,9.28530092343896,9.041700834568662,-0.2436000888702985
l96_nx40_complete_state_v1_traj_072,72,9.380310260721926,0.9996615481630504,6.231574301633306,12.123514215642903,9.470420023982623,9.29028840942538,-0.18013161455724358
l96_nx40_complete_state_v1_traj_073,73,9.38189507769216,1.0296407494943745,6.966576630787726,11.767603713207574,9.02987778205287,9.733568941823505,0.703691159770635
l96_nx40_complete_state_v1_traj_074,74,9.565728392057531,0.8438800499797713,7.246918780946809,11.92705709727213,9.56442937856376,9.567026138221065,0.002596759657304659
l96_nx40_complete_state_v1_traj_075,75,9.377558152615373,0.8841865634333471,7.0900380931371725,11.69213229288967,9.534698720444261,9.220570892657541,-0.3141278277867201
l96_nx40_complete_state_v1_traj_076,76,9.331515555316756,1.0711989478192778,6.148050695858934,12.239680550436773,9.546230177111088,9.117010411202223,-0.429219765908865
l96_nx40_complete_state_v1_traj_077,77,9.286113123635293,0.9336690280830908,6.7438301008701105,11.803160729076295,9.110116452948349,9.461938090253279,0.3518216373049299
l96_nx40_complete_state_v1_traj_078,78,9.512732781053268,0.8230961490447093,7.354184878235394,11.838778920691691,9.414679429549329,9.610690470750857,0.1960110412015279
l96_nx40_complete_state_v1_traj_079,79,9.448604151315585,1.0614573187707856,6.2131135349963325,13.150598478521431,9.299441455815307,9.597621322234883,0.2981798664195754
l96_nx40_complete_state_v1_traj_080,80,9.524978866636063,0.9383671240651928,7.216949314396144,11.979982414080947,9.401769527624163,9.648068001414783,0.24629847379062042
l96_nx40_complete_state_v1_traj_081,81,9.209517119073954,0.8515661109896202,6.803743253863433,12.064555588977084,9.06849554248157,9.3504011136404,0.2819055711588305
l96_nx40_complete_state_v1_traj_082,82,9.377539683736877,1.0269603222091699,6.7744862103704335,12.384085046521632,9.587167453726611,9.168116428644701,-0.4190510250819095
l96_nx40_complete_state_v1_traj_083,83,9.17376286847872,0.9313299331135516,7.059373570478771,11.944380125246505,9.169344222836251,9.178177203247383,0.008832980411131786
l96_nx40_complete_state_v1_traj_084,84,9.414631206409256,0.8508892792521786,6.879430369072817,11.917590767760272,9.258399810842617,9.570710181102179,0.31231037025956176
l96_nx40_complete_state_v1_traj_085,85,9.266854948356347,0.9232786205590999,6.1319145917885285,11.92486176898366,9.438067272534267,9.095809660592257,-0.34225761194201
l96_nx40_complete_state_v1_traj_086,86,9.39988321441707,0.9152044632985198,6.528305854668199,11.849327767957574,9.321031458702533,9.478658041589448,0.15762658288691433
l96_nx40_complete_state_v1_traj_087,87,9.266047680400318,0.909495357844841,6.3153555959510275,11.53527274759205,9.146531908462238,9.385446851585296,0.23891494312305817
l96_nx40_complete_state_v1_traj_088,88,9.201207337411361,0.9276818762074504,6.844710325939306,12.766515113662258,9.23559862424891,9.166849603048774,-0.06874902120013537
l96_nx40_complete_state_v1_traj_089,89,9.23295795533511,0.9494555157647435,6.630120798708096,12.038411075624563,9.279810444229135,9.186151176186353,-0.09365926804278146
l96_nx40_complete_state_v1_traj_090,90,9.398805548154002,0.8488895836283425,7.256489744086378,11.58711444291408,9.47235232833847,9.32533052092581,-0.1470218074126599
l96_nx40_complete_state_v1_traj_091,91,9.301841663971222,0.8512043740896577,6.86970090811045,12.587067242638724,9.282307406780316,9.321356863350235,0.03904945656991998
l96_nx40_complete_state_v1_traj_092,92,9.490046444571272,0.8195802274152485,7.116745547674317,11.508938019311545,9.526711454995928,9.45341720488849,-0.07329425010743762
l96_nx40_complete_state_v1_traj_093,93,9.463837128190818,1.1472328832696423,6.710953096758908,12.791865108522483,9.635596634072236,9.292245192559044,-0.3433514415131924
l96_nx40_complete_state_v1_traj_094,94,9.476687822312835,0.9286445481678283,6.850478703401832,12.247818519151288,9.539102205928925,9.41433433077833,-0.12476787515059584
l96_nx40_complete_state_v1_traj_095,95,9.35783531041646,0.9284327122035773,6.834142945349458,11.550360945662673,9.63263561805808,9.083303100635952,-0.549332517422128
l96_nx40_complete_state_v1_traj_096,96,9.40605637128423,0.9073691051529461,7.08492320953561,12.107241932047163,9.18485098750268,9.62704594493526,0.4421949574325801
l96_nx40_complete_state_v1_traj_097,97,9.277901076210718,0.849218049988341,6.841380114421424,12.099857495423844,9.198187050800835,9.357537331839703,0.1593502810388685
l96_nx40_complete_state_v1_traj_098,98,9.404101251165091,0.8998020600438033,6.9665943416266085,11.923372649543929,9.404611095981329,9.403591903758427,-0.0010191922229019212
l96_nx40_complete_state_v1_traj_099,99,9.359509950019474,0.9718014944867537,6.9135421779744535,12.605109046110066,9.471754863645835,9.247374543625924,-0.22438032001991104
l96_nx40_complete_state_v1_traj_100,100,9.381761978451406,1.0141018825564032,6.650915289871816,12.588691468143463,9.433012482754172,9.330561474640641,-0.10245100811353147
l96_nx40_complete_state_v1_traj_101,101,9.189186478684105,0.9238808212165619,6.823148899492571,11.610064515526064,9.059113897706919,9.319132159582288,0.2600182618753699
l96_nx40_complete_state_v1_traj_102,102,9.347476551436104,0.9769052558827385,6.7457177119046845,12.827378254507337,9.370919574082171,9.324056400031642,-0.046863174050528755
l96_nx40_complete_state_v1_traj_103,103,9.586073990092586,0.8946029645857173,7.020513076413169,11.793137599826554,9.620441701126117,9.551739808533236,-0.0687018925928804
l96_nx40_complete_state_v1_traj_104,104,9.348670257377456,0.8768725143569528,6.92707537799199,11.920327624664214,9.40944663389256,9.287953174888225,-0.12149345900433595
l96_nx40_complete_state_v1_traj_105,105,9.48024152977505,0.9964051366008901,7.159965669804149,12.267796968849968,9.619747880882725,9.340871282424558,-0.2788765984581669
l96_nx40_complete_state_v1_traj_106,106,9.22893258079441,0.9031390645577296,6.4306202318598285,12.123589419042869,9.225655147229162,9.232206816863497,0.006551669634335511
l96_nx40_complete_state_v1_traj_107,107,9.465335223930227,1.045118106092672,6.6591821205909865,12.806217141601696,9.568143005056113,9.362627743078608,-0.2055152619775047
l96_nx40_complete_state_v1_traj_108,108,9.611232883467506,0.963063272850131,6.3734028724486,12.507385755128162,9.503834657524605,9.718526330653392,0.21469167312878668
l96_nx40_complete_state_v1_traj_109,109,9.210745374545317,0.8835556347901717,7.088940508094995,11.294008308059565,9.212240599700493,9.209251608146387,-0.0029889915541065903
l96_nx40_complete_state_v1_traj_110,110,9.197603035649921,0.9175187129163904,7.209168218882465,12.222042242014526,9.332578999534848,9.062758755632201,-0.2698202439026467
l96_nx40_complete_state_v1_traj_111,111,9.404274005377726,0.9057887136644972,7.3572206123902815,12.347106972923497,9.379276846371724,9.42924677691153,0.04996993053980603
l96_nx40_complete_state_v1_traj_112,112,9.342323490079098,0.8523393746280706,7.115940758635243,12.20591307071233,9.374936041153605,9.309742756127589,-0.06519328502601596
l96_nx40_complete_state_v1_traj_113,113,9.354845678566544,1.0262470407105067,6.77006985895496,12.662342362454208,9.281316277014083,9.428303344117491,0.14698706710340836
l96_nx40_complete_state_v1_traj_114,114,9.383663907063104,0.8482183854038443,7.130564813397223,11.653258796454171,9.201129703007098,9.56602002896881,0.3648903259617118
l96_nx40_complete_state_v1_traj_115,115,9.3833730041315,0.7931444116213279,7.080115146727392,11.632931688770046,9.300824436441102,9.4658410366339,0.16501660019279818
l96_nx40_complete_state_v1_traj_116,116,9.452888941388764,0.8376098345227352,6.4982603071476435,12.464728886395402,9.400043854035777,9.505682472558965,0.10563861852318723
l96_nx40_complete_state_v1_traj_117,117,9.220476833789718,0.9824385341864764,6.792626398814697,12.39148054463882,9.022749117146565,9.418011645343455,0.39526252819688956
l96_nx40_complete_state_v1_traj_118,118,9.278612764495863,0.9520599647020839,6.7998099726547325,11.727289454843085,9.396873536934613,9.160467368420475,-0.23640616851413832
l96_nx40_complete_state_v1_traj_119,119,9.291673648779932,0.9409677046193861,6.784545207735336,11.71966473432264,9.411646379749481,9.17181796437718,-0.23982841537230115
l96_nx40_complete_state_v1_traj_120,120,9.113102085070027,0.9266267734008854,6.9964948095965,11.765895605542028,9.094808648310417,9.131377674574267,0.036569026263849835
l96_nx40_complete_state_v1_traj_121,121,9.554270053063725,0.9468303124762213,7.442462495177443,12.639810827821291,9.47218353231247,9.636276489404498,0.1640929570920271
l96_nx40_complete_state_v1_traj_122,122,9.481255000497052,1.0258238370669408,6.684348047129279,12.464568742448792,9.458882926444977,9.50360524813542,0.04472232169044332
